"nav","nav_date","fund_name"
"476.044","2024-03-15","HDFC Balanced"
"475.562","2024-03-18","HDFC Balanced"
"472.024","2024-03-19","HDFC Balanced"
"472.183","2024-03-20","HDFC Balanced"
"477.671","2024-03-21","HDFC Balanced"
"479.525","2024-03-22","HDFC Balanced"
"480.774","2024-03-26","HDFC Balanced"
"481.455","2024-03-27","HDFC Balanced"
"484.081","2024-03-28","HDFC Balanced"
"484.131","2024-03-31","HDFC Balanced"
"487.999","2024-04-01","HDFC Balanced"
"489.216","2024-04-02","HDFC Balanced"
"491.233","2024-04-03","HDFC Balanced"
"491.544","2024-04-04","HDFC Balanced"
"492.247","2024-04-05","HDFC Balanced"
"493.283","2024-04-08","HDFC Balanced"
"492.351","2024-04-09","HDFC Balanced"
"494.914","2024-04-10","HDFC Balanced"
"492.171","2024-04-12","HDFC Balanced"
"488.712","2024-04-15","HDFC Balanced"
"489.257","2024-04-16","HDFC Balanced"
"487.678","2024-04-18","HDFC Balanced"
"488.369","2024-04-19","HDFC Balanced"
"491.224","2024-04-22","HDFC Balanced"
"492.284","2024-04-23","HDFC Balanced"
"494.113","2024-04-24","HDFC Balanced"
"498.365","2024-04-25","HDFC Balanced"
"497.578","2024-04-26","HDFC Balanced"
"500.729","2024-04-29","HDFC Balanced"
"502.145","2024-04-30","HDFC Balanced"
"504.817","2024-05-02","HDFC Balanced"
"504.797","2024-05-03","HDFC Balanced"
"500.036","2024-05-06","HDFC Balanced"
"496.345","2024-05-07","HDFC Balanced"
"499.637","2024-05-08","HDFC Balanced"
"493.329","2024-05-09","HDFC Balanced"
"495.18","2024-05-10","HDFC Balanced"
"495.303","2024-05-13","HDFC Balanced"
"498.772","2024-05-14","HDFC Balanced"
"501.161","2024-05-15","HDFC Balanced"
"504.437","2024-05-16","HDFC Balanced"
"507.329","2024-05-17","HDFC Balanced"
"511.27","2024-05-21","HDFC Balanced"
"512.351","2024-05-22","HDFC Balanced"
"515.618","2024-05-23","HDFC Balanced"
"517.447","2024-05-24","HDFC Balanced"
"517.465","2024-05-27","HDFC Balanced"
"515.425","2024-05-28","HDFC Balanced"
"514.675","2024-05-29","HDFC Balanced"
"512.491","2024-05-30","HDFC Balanced"
"514.692","2024-05-31","HDFC Balanced"
"529.403","2024-06-03","HDFC Balanced"
"497.066","2024-06-04","HDFC Balanced"
"503.286","2024-06-05","HDFC Balanced"
"510.285","2024-06-06","HDFC Balanced"
"515.762","2024-06-07","HDFC Balanced"
"517.035","2024-06-10","HDFC Balanced"
"517.961","2024-06-11","HDFC Balanced"
"520.1","2024-06-12","HDFC Balanced"
"522.369","2024-06-13","HDFC Balanced"
"524.651","2024-06-14","HDFC Balanced"
"526.77","2024-06-18","HDFC Balanced"
"524.452","2024-06-19","HDFC Balanced"
"524.795","2024-06-20","HDFC Balanced"
"524.244","2024-06-21","HDFC Balanced"
"525.17","2024-06-24","HDFC Balanced"
"527.08","2024-06-25","HDFC Balanced"
"528.743","2024-06-26","HDFC Balanced"
"529.503","2024-06-27","HDFC Balanced"
"530.001","2024-06-28","HDFC Balanced"
"531.748","2024-07-01","HDFC Balanced"
"531.409","2024-07-02","HDFC Balanced"
"534.765","2024-07-03","HDFC Balanced"
"536.397","2024-07-04","HDFC Balanced"
"538.299","2024-07-05","HDFC Balanced"
"538.987","2024-07-08","HDFC Balanced"
"540.3","2024-07-09","HDFC Balanced"
"539.126","2024-07-10","HDFC Balanced"
"540.924","2024-07-11","HDFC Balanced"
"540.909","2024-07-12","HDFC Balanced"
"542.785","2024-07-15","HDFC Balanced"
"543.429","2024-07-16","HDFC Balanced"
"542.609","2024-07-18","HDFC Balanced"
"538.18","2024-07-19","HDFC Balanced"
"540.173","2024-07-22","HDFC Balanced"
"538.387","2024-07-23","HDFC Balanced"
"540.059","2024-07-24","HDFC Balanced"
"540.253","2024-07-25","HDFC Balanced"
"545.102","2024-07-26","HDFC Balanced"
"547.109","2024-07-29","HDFC Balanced"
"548.614","2024-07-30","HDFC Balanced"
"549.509","2024-07-31","HDFC Balanced"
"549.619","2024-08-01","HDFC Balanced"
"546.481","2024-08-02","HDFC Balanced"
"537.764","2024-08-05","HDFC Balanced"
"535.126","2024-08-06","HDFC Balanced"
"541.157","2024-08-07","HDFC Balanced"
"539.856","2024-08-08","HDFC Balanced"
"542.381","2024-08-09","HDFC Balanced"
"542.128","2024-08-12","HDFC Balanced"
"538.969","2024-08-13","HDFC Balanced"
"538.391","2024-08-14","HDFC Balanced"
"542.524","2024-08-16","HDFC Balanced"
"544.234","2024-08-19","HDFC Balanced"
"545.537","2024-08-20","HDFC Balanced"
"546.513","2024-08-21","HDFC Balanced"
"546.653","2024-08-22","HDFC Balanced"
"547.021","2024-08-23","HDFC Balanced"
"548.572","2024-08-26","HDFC Balanced"
"549.921","2024-08-27","HDFC Balanced"
"549.79","2024-08-28","HDFC Balanced"
"549.81","2024-08-29","HDFC Balanced"
"551.388","2024-08-30","HDFC Balanced"
"551.038","2024-09-02","HDFC Balanced"
"551.969","2024-09-03","HDFC Balanced"
"551.238","2024-09-04","HDFC Balanced"
"550.887","2024-09-05","HDFC Balanced"
"546.27","2024-09-06","HDFC Balanced"
"545.388","2024-09-09","HDFC Balanced"
"547.117","2024-09-10","HDFC Balanced"
"544.949","2024-09-11","HDFC Balanced"
"549.356","2024-09-12","HDFC Balanced"
"549.361","2024-09-13","HDFC Balanced"
"549.959","2024-09-16","HDFC Balanced"
"549.476","2024-09-17","HDFC Balanced"
"548.752","2024-09-18","HDFC Balanced"
"546.991","2024-09-19","HDFC Balanced"
"550.563","2024-09-20","HDFC Balanced"
"553.358","2024-09-23","HDFC Balanced"
"553.84","2024-09-24","HDFC Balanced"
"554.578","2024-09-25","HDFC Balanced"
"555.339","2024-09-26","HDFC Balanced"
"556.25","2024-09-27","HDFC Balanced"
"553.791","2024-09-30","HDFC Balanced"
"553.752","2024-10-01","HDFC Balanced"
"548.273","2024-10-03","HDFC Balanced"
"546.021","2024-10-04","HDFC Balanced"
"540.73","2024-10-07","HDFC Balanced"
"545.445","2024-10-08","HDFC Balanced"
"546.364","2024-10-09","HDFC Balanced"
"546.881","2024-10-10","HDFC Balanced"
"546.772","2024-10-11","HDFC Balanced"
"549.144","2024-10-14","HDFC Balanced"
"550.133","2024-10-15","HDFC Balanced"
"549.683","2024-10-16","HDFC Balanced"
"546.881","2024-10-17","HDFC Balanced"
"548.191","2024-10-18","HDFC Balanced"
"546.311","2024-10-21","HDFC Balanced"
"540.098","2024-10-22","HDFC Balanced"
"540.034","2024-10-23","HDFC Balanced"
"540.377","2024-10-24","HDFC Balanced"
"536.066","2024-10-25","HDFC Balanced"
"537.572","2024-10-28","HDFC Balanced"
"541.095","2024-10-29","HDFC Balanced"
"540.206","2024-10-30","HDFC Balanced"
"540.626","2024-10-31","HDFC Balanced"
"538.114","2024-11-04","HDFC Balanced"
"540.653","2024-11-05","HDFC Balanced"
"544.227","2024-11-06","HDFC Balanced"
"542.194","2024-11-07","HDFC Balanced"
"539.505","2024-11-08","HDFC Balanced"
"539.401","2024-11-11","HDFC Balanced"
"535.463","2024-11-12","HDFC Balanced"
"530.046","2024-11-13","HDFC Balanced"
"530.165","2024-11-14","HDFC Balanced"
"528.962","2024-11-18","HDFC Balanced"
"530.524","2024-11-19","HDFC Balanced"
"527.371","2024-11-21","HDFC Balanced"
"532.98","2024-11-22","HDFC Balanced"
"538.425","2024-11-25","HDFC Balanced"
"538.037","2024-11-26","HDFC Balanced"
"540","2024-11-27","HDFC Balanced"
"538.275","2024-11-28","HDFC Balanced"
"541.356","2024-11-29","HDFC Balanced"
"542.469","2024-12-02","HDFC Balanced"
"545.358","2024-12-03","HDFC Balanced"
"546.851","2024-12-04","HDFC Balanced"
"549.097","2024-12-05","HDFC Balanced"
"549.573","2024-12-06","HDFC Balanced"
"549.669","2024-12-09","HDFC Balanced"
"549.813","2024-12-10","HDFC Balanced"
"550.294","2024-12-11","HDFC Balanced"
"548.32","2024-12-12","HDFC Balanced"
"549.901","2024-12-13","HDFC Balanced"
"549.797","2024-12-16","HDFC Balanced"
"546.246","2024-12-17","HDFC Balanced"
"543.908","2024-12-18","HDFC Balanced"
"541.405","2024-12-19","HDFC Balanced"
"536.284","2024-12-20","HDFC Balanced"
"537.734","2024-12-23","HDFC Balanced"
"537.935","2024-12-24","HDFC Balanced"
"538.225","2024-12-26","HDFC Balanced"
"538.303","2024-12-27","HDFC Balanced"
"536.365","2024-12-30","HDFC Balanced"
"21.1056","2020-01-01","ICIC Debt"
"21.114","2020-01-02","ICIC Debt"
"21.1282","2020-01-03","ICIC Debt"
"21.1239","2020-01-06","ICIC Debt"
"21.1315","2020-01-07","ICIC Debt"
"21.1392","2020-01-08","ICIC Debt"
"21.1569","2020-01-09","ICIC Debt"
"21.1456","2020-01-10","ICIC Debt"
"21.1553","2020-01-13","ICIC Debt"
"21.1404","2020-01-14","ICIC Debt"
"21.1548","2020-01-15","ICIC Debt"
"21.1675","2020-01-16","ICIC Debt"
"21.1753","2020-01-17","ICIC Debt"
"21.1869","2020-01-20","ICIC Debt"
"21.1949","2020-01-21","ICIC Debt"
"21.2059","2020-01-22","ICIC Debt"
"21.2157","2020-01-23","ICIC Debt"
"21.228","2020-01-24","ICIC Debt"
"21.2433","2020-01-27","ICIC Debt"
"21.2443","2020-01-28","ICIC Debt"
"21.2442","2020-01-29","ICIC Debt"
"21.2474","2020-01-30","ICIC Debt"
"21.248","2020-01-31","ICIC Debt"
"21.286","2020-02-03","ICIC Debt"
"21.295","2020-02-04","ICIC Debt"
"21.3006","2020-02-05","ICIC Debt"
"21.3592","2020-02-06","ICIC Debt"
"21.3843","2020-02-07","ICIC Debt"
"21.3995","2020-02-10","ICIC Debt"
"21.4075","2020-02-11","ICIC Debt"
"21.4071","2020-02-12","ICIC Debt"
"21.4254","2020-02-13","ICIC Debt"
"21.4412","2020-02-14","ICIC Debt"
"21.4537","2020-02-17","ICIC Debt"
"21.4499","2020-02-18","ICIC Debt"
"21.4474","2020-02-20","ICIC Debt"
"21.4655","2020-02-24","ICIC Debt"
"21.4622","2020-02-25","ICIC Debt"
"21.4724","2020-02-26","ICIC Debt"
"21.4641","2020-02-27","ICIC Debt"
"21.4462","2020-02-28","ICIC Debt"
"21.4559","2020-03-02","ICIC Debt"
"21.4603","2020-03-03","ICIC Debt"
"21.4957","2020-03-04","ICIC Debt"
"21.502","2020-03-05","ICIC Debt"
"21.5076","2020-03-06","ICIC Debt"
"21.5146","2020-03-09","ICIC Debt"
"21.4887","2020-03-11","ICIC Debt"
"21.4107","2020-03-12","ICIC Debt"
"21.3434","2020-03-13","ICIC Debt"
"21.3554","2020-03-16","ICIC Debt"
"21.3","2020-03-17","ICIC Debt"
"21.2363","2020-03-18","ICIC Debt"
"21.0932","2020-03-19","ICIC Debt"
"21.175","2020-03-20","ICIC Debt"
"21.0827","2020-03-23","ICIC Debt"
"21.0856","2020-03-24","ICIC Debt"
"21.1006","2020-03-26","ICIC Debt"
"21.4858","2020-03-27","ICIC Debt"
"21.4672","2020-03-30","ICIC Debt"
"21.5101","2020-03-31","ICIC Debt"
"21.4901","2020-04-03","ICIC Debt"
"21.4901","2020-04-03","ICIC Debt"
"21.4252","2020-04-07","ICIC Debt"
"21.4252","2020-04-07","ICIC Debt"
"21.3685","2020-04-08","ICIC Debt"
"21.3685","2020-04-08","ICIC Debt"
"21.3749","2020-04-09","ICIC Debt"
"21.3749","2020-04-09","ICIC Debt"
"21.3988","2020-04-13","ICIC Debt"
"21.3988","2020-04-13","ICIC Debt"
"21.4296","2020-04-15","ICIC Debt"
"21.4296","2020-04-15","ICIC Debt"
"21.4668","2020-04-16","ICIC Debt"
"21.4668","2020-04-16","ICIC Debt"
"21.5529","2020-04-17","ICIC Debt"
"21.5529","2020-04-17","ICIC Debt"
"21.6387","2020-04-20","ICIC Debt"
"21.6387","2020-04-20","ICIC Debt"
"21.6627","2020-04-21","ICIC Debt"
"21.6627","2020-04-21","ICIC Debt"
"21.6718","2020-04-22","ICIC Debt"
"21.6718","2020-04-22","ICIC Debt"
"21.7441","2020-04-23","ICIC Debt"
"21.7441","2020-04-23","ICIC Debt"
"21.6406","2020-04-24","ICIC Debt"
"21.6406","2020-04-24","ICIC Debt"
"21.6459","2020-04-27","ICIC Debt"
"21.6459","2020-04-27","ICIC Debt"
"21.6166","2020-04-28","ICIC Debt"
"21.6166","2020-04-28","ICIC Debt"
"21.6249","2020-04-29","ICIC Debt"
"21.6249","2020-04-29","ICIC Debt"
"21.6485","2020-04-30","ICIC Debt"
"21.6485","2020-04-30","ICIC Debt"
"21.6959","2020-05-04","ICIC Debt"
"21.6959","2020-05-04","ICIC Debt"
"21.7462","2020-05-05","ICIC Debt"
"21.7462","2020-05-05","ICIC Debt"
"21.7842","2020-05-06","ICIC Debt"
"21.7842","2020-05-06","ICIC Debt"
"21.8299","2020-05-08","ICIC Debt"
"21.8299","2020-05-08","ICIC Debt"
"21.786","2020-05-11","ICIC Debt"
"21.786","2020-05-11","ICIC Debt"
"21.8095","2020-05-12","ICIC Debt"
"21.8095","2020-05-12","ICIC Debt"
"21.8362","2020-05-13","ICIC Debt"
"21.8362","2020-05-13","ICIC Debt"
"21.8605","2020-05-14","ICIC Debt"
"21.8605","2020-05-14","ICIC Debt"
"21.876","2020-05-15","ICIC Debt"
"21.876","2020-05-15","ICIC Debt"
"21.9065","2020-05-18","ICIC Debt"
"21.9065","2020-05-18","ICIC Debt"
"21.9374","2020-05-19","ICIC Debt"
"21.9374","2020-05-19","ICIC Debt"
"21.9525","2020-05-20","ICIC Debt"
"21.9525","2020-05-20","ICIC Debt"
"21.9858","2020-05-21","ICIC Debt"
"21.9858","2020-05-21","ICIC Debt"
"22.0696","2020-05-22","ICIC Debt"
"22.0696","2020-05-22","ICIC Debt"
"22.0935","2020-05-26","ICIC Debt"
"22.0935","2020-05-26","ICIC Debt"
"22.0906","2020-05-27","ICIC Debt"
"22.0906","2020-05-27","ICIC Debt"
"22.0944","2020-05-28","ICIC Debt"
"22.0944","2020-05-28","ICIC Debt"
"22.0935","2020-05-29","ICIC Debt"
"22.0935","2020-05-29","ICIC Debt"
"22.0835","2020-06-01","ICIC Debt"
"22.0835","2020-06-01","ICIC Debt"
"22.092","2020-06-02","ICIC Debt"
"22.092","2020-06-02","ICIC Debt"
"22.1081","2020-06-03","ICIC Debt"
"22.1081","2020-06-03","ICIC Debt"
"22.1138","2020-06-04","ICIC Debt"
"22.1138","2020-06-04","ICIC Debt"
"22.1127","2020-06-05","ICIC Debt"
"22.1127","2020-06-05","ICIC Debt"
"22.1243","2020-06-08","ICIC Debt"
"22.1243","2020-06-08","ICIC Debt"
"22.1419","2020-06-09","ICIC Debt"
"22.1419","2020-06-09","ICIC Debt"
"22.1562","2020-06-10","ICIC Debt"
"22.1562","2020-06-10","ICIC Debt"
"22.174","2020-06-11","ICIC Debt"
"22.174","2020-06-11","ICIC Debt"
"22.1759","2020-06-12","ICIC Debt"
"22.1759","2020-06-12","ICIC Debt"
"22.1943","2020-06-15","ICIC Debt"
"22.1943","2020-06-15","ICIC Debt"
"22.2072","2020-06-16","ICIC Debt"
"22.2072","2020-06-16","ICIC Debt"
"22.2279","2020-06-17","ICIC Debt"
"22.2279","2020-06-17","ICIC Debt"
"22.2737","2020-06-18","ICIC Debt"
"22.2737","2020-06-18","ICIC Debt"
"22.3033","2020-06-19","ICIC Debt"
"22.3033","2020-06-19","ICIC Debt"
"22.3381","2020-06-22","ICIC Debt"
"22.3381","2020-06-22","ICIC Debt"
"22.3561","2020-06-23","ICIC Debt"
"22.3561","2020-06-23","ICIC Debt"
"22.3598","2020-06-24","ICIC Debt"
"22.3598","2020-06-24","ICIC Debt"
"22.388","2020-06-25","ICIC Debt"
"22.388","2020-06-25","ICIC Debt"
"22.4076","2020-06-26","ICIC Debt"
"22.4298","2020-06-29","ICIC Debt"
"22.4469","2020-06-30","ICIC Debt"
"22.4735","2020-07-01","ICIC Debt"
"22.4931","2020-07-02","ICIC Debt"
"22.5101","2020-07-03","ICIC Debt"
"22.539","2020-07-06","ICIC Debt"
"22.582","2020-07-07","ICIC Debt"
"22.6095","2020-07-08","ICIC Debt"
"22.6257","2020-07-09","ICIC Debt"
"22.6733","2020-07-10","ICIC Debt"
"22.6884","2020-07-13","ICIC Debt"
"22.6775","2020-07-14","ICIC Debt"
"22.7025","2020-07-15","ICIC Debt"
"22.7163","2020-07-16","ICIC Debt"
"22.7222","2020-07-17","ICIC Debt"
"22.7411","2020-07-20","ICIC Debt"
"22.7322","2020-07-21","ICIC Debt"
"22.73","2020-07-22","ICIC Debt"
"22.7382","2020-07-23","ICIC Debt"
"22.7372","2020-07-24","ICIC Debt"
"22.7268","2020-07-27","ICIC Debt"
"22.7155","2020-07-28","ICIC Debt"
"22.7227","2020-07-29","ICIC Debt"
"22.7218","2020-07-30","ICIC Debt"
"22.7377","2020-07-31","ICIC Debt"
"22.7438","2020-08-03","ICIC Debt"
"22.7518","2020-08-04","ICIC Debt"
"22.761","2020-08-05","ICIC Debt"
"22.7451","2020-08-06","ICIC Debt"
"22.7339","2020-08-07","ICIC Debt"
"22.7361","2020-08-10","ICIC Debt"
"22.7378","2020-08-11","ICIC Debt"
"22.7417","2020-08-12","ICIC Debt"
"22.7528","2020-08-13","ICIC Debt"
"22.7348","2020-08-14","ICIC Debt"
"22.7388","2020-08-17","ICIC Debt"
"22.7366","2020-08-18","ICIC Debt"
"22.7314","2020-08-19","ICIC Debt"
"22.7418","2020-08-20","ICIC Debt"
"22.6744","2020-08-21","ICIC Debt"
"22.6254","2020-08-24","ICIC Debt"
"22.6509","2020-08-25","ICIC Debt"
"22.6339","2020-08-26","ICIC Debt"
"22.6326","2020-08-27","ICIC Debt"
"22.6281","2020-08-28","ICIC Debt"
"22.6804","2020-08-31","ICIC Debt"
"22.7934","2020-09-01","ICIC Debt"
"22.806","2020-09-02","ICIC Debt"
"22.8255","2020-09-03","ICIC Debt"
"22.8252","2020-09-04","ICIC Debt"
"22.8024","2020-09-07","ICIC Debt"
"22.7539","2020-09-08","ICIC Debt"
"22.7725","2020-09-09","ICIC Debt"
"22.76","2020-09-10","ICIC Debt"
"22.7508","2020-09-11","ICIC Debt"
"22.7619","2020-09-14","ICIC Debt"
"22.7589","2020-09-15","ICIC Debt"
"22.7747","2020-09-16","ICIC Debt"
"22.7694","2020-09-17","ICIC Debt"
"22.7744","2020-09-18","ICIC Debt"
"22.7861","2020-09-21","ICIC Debt"
"22.7908","2020-09-22","ICIC Debt"
"22.7963","2020-09-23","ICIC Debt"
"22.7969","2020-09-24","ICIC Debt"
"22.7887","2020-09-25","ICIC Debt"
"22.792","2020-09-28","ICIC Debt"
"22.789","2020-09-29","ICIC Debt"
"22.8087","2020-09-30","ICIC Debt"
"22.83","2020-10-01","ICIC Debt"
"22.8462","2020-10-05","ICIC Debt"
"22.8428","2020-10-06","ICIC Debt"
"22.8583","2020-10-07","ICIC Debt"
"22.8704","2020-10-08","ICIC Debt"
"22.954","2020-10-09","ICIC Debt"
"22.985","2020-10-12","ICIC Debt"
"23.0027","2020-10-13","ICIC Debt"
"23.0132","2020-10-14","ICIC Debt"
"23.0294","2020-10-15","ICIC Debt"
"23.0296","2020-10-16","ICIC Debt"
"23.0401","2020-10-19","ICIC Debt"
"23.0593","2020-10-20","ICIC Debt"
"23.0672","2020-10-21","ICIC Debt"
"23.0706","2020-10-22","ICIC Debt"
"23.0999","2020-10-23","ICIC Debt"
"23.1255","2020-10-26","ICIC Debt"
"23.1243","2020-10-27","ICIC Debt"
"23.122","2020-10-28","ICIC Debt"
"23.1127","2020-10-29","ICIC Debt"
"23.1226","2020-11-02","ICIC Debt"
"23.1174","2020-11-03","ICIC Debt"
"23.1251","2020-11-04","ICIC Debt"
"23.1481","2020-11-05","ICIC Debt"
"23.1575","2020-11-06","ICIC Debt"
"23.155","2020-11-09","ICIC Debt"
"23.1466","2020-11-10","ICIC Debt"
"23.1536","2020-11-11","ICIC Debt"
"23.1605","2020-11-12","ICIC Debt"
"23.178","2020-11-13","ICIC Debt"
"23.1947","2020-11-17","ICIC Debt"
"23.2002","2020-11-18","ICIC Debt"
"23.2218","2020-11-19","ICIC Debt"
"23.2286","2020-11-20","ICIC Debt"
"23.2368","2020-11-23","ICIC Debt"
"23.2476","2020-11-24","ICIC Debt"
"23.2626","2020-11-25","ICIC Debt"
"23.2788","2020-11-26","ICIC Debt"
"23.2705","2020-11-27","ICIC Debt"
"23.2677","2020-12-01","ICIC Debt"
"23.2685","2020-12-02","ICIC Debt"
"23.2706","2020-12-03","ICIC Debt"
"23.2933","2020-12-04","ICIC Debt"
"23.2998","2020-12-07","ICIC Debt"
"23.2968","2020-12-08","ICIC Debt"
"23.3044","2020-12-09","ICIC Debt"
"23.3069","2020-12-10","ICIC Debt"
"23.2933","2020-12-11","ICIC Debt"
"23.2983","2020-12-14","ICIC Debt"
"23.3087","2020-12-15","ICIC Debt"
"23.311","2020-12-16","ICIC Debt"
"23.3074","2020-12-17","ICIC Debt"
"23.3125","2020-12-18","ICIC Debt"
"23.3196","2020-12-21","ICIC Debt"
"23.3203","2020-12-22","ICIC Debt"
"23.324","2020-12-23","ICIC Debt"
"23.333","2020-12-24","ICIC Debt"
"23.352","2020-12-28","ICIC Debt"
"23.3527","2020-12-29","ICIC Debt"
"23.3656","2020-12-30","ICIC Debt"
"23.365","2020-12-31","ICIC Debt"
"23.3747","2021-01-01","ICIC Debt"
"23.3934","2021-01-04","ICIC Debt"
"23.4037","2021-01-05","ICIC Debt"
"23.4047","2021-01-06","ICIC Debt"
"23.4041","2021-01-07","ICIC Debt"
"23.4068","2021-01-08","ICIC Debt"
"23.3987","2021-01-11","ICIC Debt"
"23.3991","2021-01-12","ICIC Debt"
"23.3909","2021-01-13","ICIC Debt"
"23.3824","2021-01-14","ICIC Debt"
"23.3789","2021-01-15","ICIC Debt"
"23.3702","2021-01-18","ICIC Debt"
"23.3728","2021-01-19","ICIC Debt"
"23.3769","2021-01-20","ICIC Debt"
"23.3798","2021-01-21","ICIC Debt"
"23.3767","2021-01-22","ICIC Debt"
"23.3758","2021-01-25","ICIC Debt"
"23.3804","2021-01-27","ICIC Debt"
"23.387","2021-01-28","ICIC Debt"
"23.3877","2021-01-29","ICIC Debt"
"23.3494","2021-02-01","ICIC Debt"
"23.3249","2021-02-02","ICIC Debt"
"23.3323","2021-02-03","ICIC Debt"
"23.3329","2021-02-04","ICIC Debt"
"23.3247","2021-02-05","ICIC Debt"
"23.3417","2021-02-08","ICIC Debt"
"23.3291","2021-02-09","ICIC Debt"
"23.3278","2021-02-10","ICIC Debt"
"23.329","2021-02-11","ICIC Debt"
"23.3359","2021-02-12","ICIC Debt"
"23.3444","2021-02-15","ICIC Debt"
"23.3508","2021-02-16","ICIC Debt"
"23.352","2021-02-17","ICIC Debt"
"23.3503","2021-02-18","ICIC Debt"
"23.3407","2021-02-22","ICIC Debt"
"23.336","2021-02-23","ICIC Debt"
"23.3423","2021-02-24","ICIC Debt"
"23.3414","2021-02-25","ICIC Debt"
"23.3336","2021-02-26","ICIC Debt"
"23.3454","2021-03-01","ICIC Debt"
"23.3544","2021-03-02","ICIC Debt"
"23.3594","2021-03-03","ICIC Debt"
"23.3586","2021-03-04","ICIC Debt"
"23.3502","2021-03-05","ICIC Debt"
"23.3556","2021-03-08","ICIC Debt"
"23.3539","2021-03-09","ICIC Debt"
"23.3502","2021-03-10","ICIC Debt"
"23.3268","2021-03-12","ICIC Debt"
"23.3178","2021-03-15","ICIC Debt"
"23.3309","2021-03-16","ICIC Debt"
"23.3424","2021-03-17","ICIC Debt"
"23.3467","2021-03-18","ICIC Debt"
"23.3727","2021-03-19","ICIC Debt"
"23.4038","2021-03-22","ICIC Debt"
"23.4413","2021-03-23","ICIC Debt"
"23.4609","2021-03-24","ICIC Debt"
"23.4696","2021-03-25","ICIC Debt"
"23.4767","2021-03-26","ICIC Debt"
"23.4989","2021-03-30","ICIC Debt"
"23.5067","2021-03-31","ICIC Debt"
"23.5338","2021-04-05","ICIC Debt"
"23.5525","2021-04-06","ICIC Debt"
"23.5632","2021-04-07","ICIC Debt"
"23.5673","2021-04-08","ICIC Debt"
"23.5593","2021-04-09","ICIC Debt"
"23.5602","2021-04-12","ICIC Debt"
"23.55","2021-04-15","ICIC Debt"
"23.5485","2021-04-16","ICIC Debt"
"23.5626","2021-04-19","ICIC Debt"
"23.5695","2021-04-20","ICIC Debt"
"23.5816","2021-04-22","ICIC Debt"
"23.5827","2021-04-23","ICIC Debt"
"23.6007","2021-04-26","ICIC Debt"
"23.6163","2021-04-27","ICIC Debt"
"23.6249","2021-04-28","ICIC Debt"
"23.6268","2021-04-29","ICIC Debt"
"23.6389","2021-04-30","ICIC Debt"
"23.6478","2021-05-03","ICIC Debt"
"23.6491","2021-05-04","ICIC Debt"
"23.6571","2021-05-05","ICIC Debt"
"23.6631","2021-05-06","ICIC Debt"
"23.6621","2021-05-07","ICIC Debt"
"23.6699","2021-05-10","ICIC Debt"
"23.6818","2021-05-11","ICIC Debt"
"23.6856","2021-05-12","ICIC Debt"
"23.6901","2021-05-14","ICIC Debt"
"23.7026","2021-05-17","ICIC Debt"
"23.7137","2021-05-18","ICIC Debt"
"23.7216","2021-05-19","ICIC Debt"
"23.7258","2021-05-20","ICIC Debt"
"23.735","2021-05-21","ICIC Debt"
"23.7461","2021-05-24","ICIC Debt"
"23.7549","2021-05-25","ICIC Debt"
"23.753","2021-05-27","ICIC Debt"
"23.7508","2021-05-28","ICIC Debt"
"23.748","2021-05-31","ICIC Debt"
"23.7488","2021-06-01","ICIC Debt"
"23.7498","2021-06-02","ICIC Debt"
"23.7595","2021-06-03","ICIC Debt"
"23.7655","2021-06-04","ICIC Debt"
"23.7844","2021-06-07","ICIC Debt"
"23.7917","2021-06-08","ICIC Debt"
"23.8064","2021-06-09","ICIC Debt"
"23.8178","2021-06-10","ICIC Debt"
"23.8323","2021-06-11","ICIC Debt"
"23.8389","2021-06-14","ICIC Debt"
"23.8272","2021-06-15","ICIC Debt"
"23.8107","2021-06-16","ICIC Debt"
"23.8052","2021-06-17","ICIC Debt"
"23.8172","2021-06-18","ICIC Debt"
"23.8308","2021-06-21","ICIC Debt"
"23.8324","2021-06-22","ICIC Debt"
"23.8291","2021-06-23","ICIC Debt"
"23.8367","2021-06-24","ICIC Debt"
"23.8347","2021-06-25","ICIC Debt"
"23.8284","2021-06-28","ICIC Debt"
"23.8208","2021-06-29","ICIC Debt"
"23.824","2021-06-30","ICIC Debt"
"23.8251","2021-07-01","ICIC Debt"
"23.8265","2021-07-02","ICIC Debt"
"23.8375","2021-07-05","ICIC Debt"
"23.8154","2021-07-06","ICIC Debt"
"23.8199","2021-07-07","ICIC Debt"
"23.835","2021-07-08","ICIC Debt"
"23.8405","2021-07-09","ICIC Debt"
"23.832","2021-07-12","ICIC Debt"
"23.8433","2021-07-13","ICIC Debt"
"23.8424","2021-07-14","ICIC Debt"
"23.8459","2021-07-15","ICIC Debt"
"23.8593","2021-07-16","ICIC Debt"
"23.8687","2021-07-19","ICIC Debt"
"23.8836","2021-07-20","ICIC Debt"
"23.8813","2021-07-22","ICIC Debt"
"23.8839","2021-07-23","ICIC Debt"
"23.897","2021-07-26","ICIC Debt"
"23.9076","2021-07-27","ICIC Debt"
"23.91","2021-07-28","ICIC Debt"
"23.9111","2021-07-29","ICIC Debt"
"23.9138","2021-07-30","ICIC Debt"
"23.9297","2021-08-02","ICIC Debt"
"23.9372","2021-08-03","ICIC Debt"
"23.9456","2021-08-04","ICIC Debt"
"23.9486","2021-08-05","ICIC Debt"
"23.9273","2021-08-06","ICIC Debt"
"23.9413","2021-08-09","ICIC Debt"
